"id","part","m","int_t","target_n","beta_m","beta_s","v_sh","v_r","setup_r_a","setup_r_b","exp_t","thr"
31,2,10,0.5,788,2.994,0.0588,500,1667,200,40,4.9400140010276,5.92801680123312
31,3,10,0.5,788,2.994,0.0588,500,1667,200,40,4.9400140010276,5.92801680123312
31,4,10,0.5,788,2.994,0.0588,500,1667,200,40,4.9400140010276,5.92801680123312
31,5,10,0.5,788,2.994,0.0588,500,1667,200,40,4.9400140010276,5.92801680123312
31,6,10,0.5,788,2.994,0.0588,500,1667,200,40,4.9400140010276,5.92801680123312
31,7,10,0.5,788,2.994,0.0588,500,1667,200,40,4.9400140010276,5.92801680123312
31,8,10,0.5,788,2.994,0.0588,500,1667,200,40,4.9400140010276,5.92801680123312
31,9,10,0.5,788,2.994,0.0588,500,1667,200,40,4.9400140010276,5.92801680123312
31,10,10,0.5,788,2.994,0.0588,500,1667,200,40,4.9400140010276,5.92801680123312
32,1,30,0.5,788,2.994,0.0588,500,1667,200,40,3.96989370186538,4.76387244223845
32,2,30,0.5,788,2.994,0.0588,500,1667,200,40,3.96989370186538,4.76387244223845
32,3,30,0.5,788,2.994,0.0588,500,1667,200,40,3.96989370186538,4.76387244223845
32,4,30,0.5,788,2.994,0.0588,500,1667,200,40,3.96989370186538,4.76387244223845
32,5,30,0.5,788,2.994,0.0588,500,1667,200,40,3.96989370186538,4.76387244223845
32,6,30,0.5,788,2.994,0.0588,500,1667,200,40,3.96989370186538,4.76387244223845
32,7,30,0.5,788,2.994,0.0588,500,1667,200,40,3.96989370186538,4.76387244223845
32,8,30,0.5,788,2.994,0.0588,500,1667,200,40,3.96989370186538,4.76387244223845
32,9,30,0.5,788,2.994,0.0588,500,1667,200,40,3.96989370186538,4.76387244223845
32,10,30,0.5,788,2.994,0.0588,500,1667,200,40,3.96989370186538,4.76387244223845
33,1,10,0.2,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
33,2,10,0.2,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
33,3,10,0.2,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
33,4,10,0.2,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
33,5,10,0.2,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
33,6,10,0.2,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
33,7,10,0.2,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
33,8,10,0.2,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
33,9,10,0.2,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
33,10,10,0.2,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
34,1,30,0.2,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
34,2,30,0.2,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
34,3,30,0.2,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
34,4,30,0.2,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
34,5,30,0.2,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
34,6,30,0.2,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
34,7,30,0.2,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
34,8,30,0.2,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
34,9,30,0.2,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
34,10,30,0.2,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
35,1,10,0.5,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
35,2,10,0.5,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
35,3,10,0.5,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
35,4,10,0.5,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
35,5,10,0.5,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
35,6,10,0.5,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
35,7,10,0.5,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
35,8,10,0.5,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
35,9,10,0.5,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
35,10,10,0.5,352,1.79,0.0593,100,2000,1800,120,6.20000718214232,7.44000861857078
36,1,30,0.5,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
36,2,30,0.5,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
36,3,30,0.5,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
36,4,30,0.5,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
36,5,30,0.5,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
36,6,30,0.5,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
36,7,30,0.5,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
36,8,30,0.5,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
36,9,30,0.5,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
36,10,30,0.5,352,1.79,0.0593,100,2000,1800,120,2.955557949603,3.54666953952359
37,1,10,0.2,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
37,2,10,0.2,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
37,3,10,0.2,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
37,4,10,0.2,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
37,5,10,0.2,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
37,6,10,0.2,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
37,7,10,0.2,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
37,8,10,0.2,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
37,9,10,0.2,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
37,10,10,0.2,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
38,1,30,0.2,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
38,2,30,0.2,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
38,3,30,0.2,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
38,4,30,0.2,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
38,5,30,0.2,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
38,6,30,0.2,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
38,7,30,0.2,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
38,8,30,0.2,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
38,9,30,0.2,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
38,10,30,0.2,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
39,1,10,0.5,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
39,2,10,0.5,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
39,3,10,0.5,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
39,4,10,0.5,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
39,5,10,0.5,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
39,6,10,0.5,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
39,7,10,0.5,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
39,8,10,0.5,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
39,9,10,0.5,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
39,10,10,0.5,788,1.79,0.0593,100,2000,1800,120,13.4666827448716,16.160019293846
40,1,30,0.5,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
40,2,30,0.5,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
40,3,30,0.5,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
40,4,30,0.5,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
40,5,30,0.5,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
40,6,30,0.5,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
40,7,30,0.5,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
40,8,30,0.5,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
40,9,30,0.5,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
40,10,30,0.5,788,1.79,0.0593,100,2000,1800,120,5.37778313717943,6.45333976461532
41,1,10,0.2,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
41,2,10,0.2,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
41,3,10,0.2,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
41,4,10,0.2,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
41,5,10,0.2,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
41,6,10,0.2,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
41,7,10,0.2,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
41,8,10,0.2,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
41,9,10,0.2,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
41,10,10,0.2,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
42,1,30,0.2,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
42,2,30,0.2,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
42,3,30,0.2,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
42,4,30,0.2,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
42,5,30,0.2,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
42,6,30,0.2,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
42,7,30,0.2,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
42,8,30,0.2,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
42,9,30,0.2,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
42,10,30,0.2,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
43,1,10,0.5,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
43,2,10,0.5,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
43,3,10,0.5,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
43,4,10,0.5,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
43,5,10,0.5,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
43,6,10,0.5,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
43,7,10,0.5,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
43,8,10,0.5,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
43,9,10,0.5,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
43,10,10,0.5,352,2.994,0.0588,100,2000,1800,120,2.09333958759947,2.51200750511936
44,1,30,0.5,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
44,2,30,0.5,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
44,3,30,0.5,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
44,4,30,0.5,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
44,5,30,0.5,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
44,6,30,0.5,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
44,7,30,0.5,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
44,8,30,0.5,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
44,9,30,0.5,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
44,10,30,0.5,352,2.994,0.0588,100,2000,1800,120,1.53188609422769,1.83826331307323
45,1,10,0.2,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
45,2,10,0.2,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
45,3,10,0.2,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
45,4,10,0.2,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
45,5,10,0.2,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
45,6,10,0.2,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
45,7,10,0.2,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
45,8,10,0.2,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
45,9,10,0.2,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
45,10,10,0.2,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
46,1,30,0.2,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
46,2,30,0.2,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
46,3,30,0.2,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
46,4,30,0.2,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
46,5,30,0.2,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
46,6,30,0.2,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
46,7,30,0.2,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
46,8,30,0.2,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
46,9,30,0.2,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
46,10,30,0.2,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
47,1,10,0.5,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
47,2,10,0.5,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
47,3,10,0.5,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
47,4,10,0.5,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
47,5,10,0.5,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
47,6,10,0.5,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
47,7,10,0.5,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
47,8,10,0.5,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
47,9,10,0.5,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
47,10,10,0.5,788,2.994,0.0588,100,2000,1800,120,4.27334733436093,5.12801680123312
48,1,30,0.5,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
48,2,30,0.5,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
48,3,30,0.5,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
48,4,30,0.5,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
48,5,30,0.5,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
48,6,30,0.5,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
48,7,30,0.5,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
48,8,30,0.5,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
48,9,30,0.5,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
48,10,30,0.5,788,2.994,0.0588,100,2000,1800,120,2.31333800034253,2.77600560041104
49,1,10,0.2,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
49,2,10,0.2,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
49,3,10,0.2,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
49,4,10,0.2,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
49,5,10,0.2,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
49,6,10,0.2,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
49,7,10,0.2,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
49,8,10,0.2,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
49,9,10,0.2,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
49,10,10,0.2,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
50,1,30,0.2,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
50,2,30,0.2,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
50,3,30,0.2,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
50,4,30,0.2,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
50,5,30,0.2,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
50,6,30,0.2,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
50,7,30,0.2,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
50,8,30,0.2,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
50,9,30,0.2,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
50,10,30,0.2,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
51,1,10,0.5,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
51,2,10,0.5,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
51,3,10,0.5,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
51,4,10,0.5,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
51,5,10,0.5,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
51,6,10,0.5,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
51,7,10,0.5,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
51,8,10,0.5,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
51,9,10,0.5,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
51,10,10,0.5,352,1.79,0.0593,500,1667,1800,120,6.20000718214232,7.44000861857078
52,1,30,0.5,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
52,2,30,0.5,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
52,3,30,0.5,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
52,4,30,0.5,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
52,5,30,0.5,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
52,6,30,0.5,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
52,7,30,0.5,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
52,8,30,0.5,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
52,9,30,0.5,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
52,10,30,0.5,352,1.79,0.0593,500,1667,1800,120,2.955557949603,3.54666953952359
53,1,10,0.2,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
53,2,10,0.2,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
53,3,10,0.2,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
53,4,10,0.2,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
53,5,10,0.2,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
53,6,10,0.2,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
53,7,10,0.2,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
53,8,10,0.2,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
53,9,10,0.2,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
53,10,10,0.2,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
54,1,30,0.2,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
54,2,30,0.2,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
54,3,30,0.2,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
54,4,30,0.2,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
54,5,30,0.2,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
54,6,30,0.2,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
54,7,30,0.2,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
54,8,30,0.2,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
54,9,30,0.2,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
54,10,30,0.2,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
55,1,10,0.5,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
55,2,10,0.5,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
55,3,10,0.5,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
55,4,10,0.5,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
55,5,10,0.5,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
55,6,10,0.5,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
55,7,10,0.5,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
55,8,10,0.5,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
55,9,10,0.5,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
55,10,10,0.5,788,1.79,0.0593,500,1667,1800,120,13.4666827448716,16.160019293846
56,1,30,0.5,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
56,2,30,0.5,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
56,3,30,0.5,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
56,4,30,0.5,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
56,5,30,0.5,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
56,6,30,0.5,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
56,7,30,0.5,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
56,8,30,0.5,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
56,9,30,0.5,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
56,10,30,0.5,788,1.79,0.0593,500,1667,1800,120,5.37778313717943,6.45333976461532
57,1,10,0.2,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
57,2,10,0.2,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
57,3,10,0.2,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
57,4,10,0.2,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
57,5,10,0.2,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
57,6,10,0.2,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
57,7,10,0.2,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
57,8,10,0.2,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
57,9,10,0.2,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
57,10,10,0.2,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
58,1,30,0.2,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
58,2,30,0.2,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
58,3,30,0.2,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
58,4,30,0.2,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
58,5,30,0.2,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
58,6,30,0.2,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
58,7,30,0.2,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
58,8,30,0.2,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
58,9,30,0.2,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
58,10,30,0.2,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
59,1,10,0.5,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
59,2,10,0.5,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
59,3,10,0.5,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
59,4,10,0.5,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
59,5,10,0.5,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
59,6,10,0.5,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
59,7,10,0.5,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
59,8,10,0.5,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
59,9,10,0.5,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
59,10,10,0.5,352,2.994,0.0588,500,1667,1800,120,2.09333958759947,2.51200750511936
60,1,30,0.5,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
60,2,30,0.5,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
60,3,30,0.5,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
60,4,30,0.5,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
60,5,30,0.5,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
60,6,30,0.5,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
60,7,30,0.5,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
60,8,30,0.5,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
60,9,30,0.5,352,2.994,0.0588,500,1667,1800,120,1.53188609422769,1.83826331307323
